Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won,Player,Performance,Normalized_performance
2024-01-03,Mié,La Liga,Semana 19 de partido,Local,V 4–3,Girona,Atlético Madrid,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,63.0,0.0,1.0,3.0,0.0,0.0,0.1,1.0,0.0,49.0,57.0,86.0,3.0,38.0,2.0,1.0,0.0,Informe del partido,789.0,191.0,27.0,28.0,96.4,17.0,20.0,85.0,4.0,6.0,66.7,0.2,1.0,2.0,2.0,1.0,53.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,5.0,23.0,22.0,18.0,0.0,63.0,0.0,1.0,100.0,234.0,61.0,2.0,0.0,0.0,0.0,46.0,4.0,0,0.0,1.0,0.0,0.0,0.0,0,6.0,0.0,0.0,,Miguel Gutiérrez,13.674000000000001,4.859275053304904
2024-01-14,Dom,La Liga,Semana 20 de partido,Visitante,E 0–0,Girona,Almería,Sí,Defensa,90,0,0,0,0,1.0,0.0,0,0,70.0,1.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,45.0,56.0,80.4,4.0,28.0,2.0,3.0,0.0,Informe del partido,718.0,214.0,18.0,19.0,94.7,21.0,30.0,70.0,3.0,3.0,100.0,0.1,0.0,3.0,2.0,1.0,41.0,15.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,2.0,4.0,0.0,3.0,23.0,18.0,29.0,2.0,70.0,0.0,2.0,66.7,138.0,60.0,0.0,0.0,1.0,1.0,36.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,1.0,0.0,100.0,Miguel Gutiérrez,18.094,6.42999289267946
2024-01-21,Dom,La Liga,Semana 21 de partido,Local,V 5–1,Girona,Sevilla,Sí,Defensa,90,0,1,0,0,0.0,0.0,0,0,63.0,0.0,2.0,1.0,0.0,0.0,0.4,5.0,2.0,42.0,46.0,91.3,6.0,28.0,2.0,3.0,1.0,Informe del partido,685.0,152.0,20.0,20.0,100.0,17.0,19.0,89.5,3.0,3.0,100.0,0.4,2.0,4.0,2.0,1.0,43.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,4.0,0.0,6.0,22.0,23.0,18.0,2.0,63.0,33.3,2.0,66.7,130.0,69.0,3.0,1.0,4.0,0.0,37.0,7.0,0,0.0,1.0,0.0,0.0,0.0,0,9.0,0.0,1.0,0.0,Miguel Gutiérrez,17.563,6.2412935323383065
2024-01-28,Dom,La Liga,Semana 22 de partido,Visitante,V 1–0,Girona,Celta Vigo,Sí,Defensa,90,0,1,0,0,1.0,0.0,0,0,67.0,0.0,1.0,0.0,0.0,0.0,0.3,2.0,1.0,45.0,58.0,77.6,7.0,41.0,3.0,1.0,1.0,Informe del partido,661.0,182.0,26.0,31.0,83.9,18.0,22.0,81.8,1.0,1.0,100.0,0.0,1.0,4.0,1.0,0.0,49.0,9.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,17.0,22.0,29.0,3.0,67.0,100.0,0.0,0.0,250.0,143.0,4.0,0.0,4.0,0.0,42.0,6.0,0,1.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,,Miguel Gutiérrez,13.046,4.636105188343993
2024-02-03,Sáb,La Liga,Semana 23 de partido,Local,E 0–0,Girona,Real Sociedad,Sí,Defensa,90,0,0,0,0,1.0,0.0,0,0,49.0,0.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,39.0,43.0,90.7,4.0,29.0,2.0,1.0,1.0,Informe del partido,572.0,198.0,20.0,20.0,100.0,15.0,18.0,83.3,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0,36.0,7.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,15.0,25.0,9.0,1.0,49.0,100.0,0.0,0.0,100.0,35.0,1.0,0.0,1.0,1.0,28.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,1.0,1.0,50.0,Miguel Gutiérrez,12.866999999999999,4.572494669509594
2024-02-10,Sáb,La Liga,Semana 24 de partido,Visitante,D 0–4,Girona,Real Madrid,Sí,Defensa,90,0,0,0,0,1.0,0.0,0,0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,75.0,82.7,5.0,58.0,7.0,2.0,1.0,Informe del partido,854.0,218.0,38.0,41.0,92.7,22.0,27.0,81.5,1.0,4.0,25.0,0.0,1.0,2.0,2.0,0.0,67.0,8.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,7.0,24.0,30.0,25.0,3.0,79.0,50.0,0.0,0.0,355.0,215.0,4.0,2.0,0.0,0.0,61.0,8.0,0,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,1.0,0.0,Miguel Gutiérrez,13.127,4.664889836531627
2024-02-19,Lun,La Liga,Semana 25 de partido,Visitante,D 2–3,Girona,Athletic Club,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,76.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,66.0,71.0,93.0,5.0,45.0,2.0,2.0,0.0,Informe del partido,1095.0,222.0,37.0,39.0,94.9,24.0,26.0,92.3,5.0,6.0,83.3,0.0,0.0,9.0,0.0,0.0,61.0,10.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,21.0,50.0,7.0,0.0,76.0,0.0,2.0,100.0,244.0,129.0,0.0,0.0,0.0,1.0,57.0,4.0,0,0.0,2.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0,Miguel Gutiérrez,13.736000000000004,4.88130774697939
2024-02-26,Lun,La Liga,Semana 26 de partido,Local,V 3–0,Girona,Rayo Vallecano,Sí,Defensa,90,0,1,0,0,0.0,0.0,0,0,63.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,50.0,55.0,90.9,2.0,44.0,5.0,4.0,3.0,Informe del partido,789.0,196.0,26.0,27.0,96.3,15.0,16.0,93.8,6.0,8.0,75.0,0.7,3.0,2.0,1.0,1.0,49.0,6.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,1.0,0.0,1.0,18.0,32.0,14.0,3.0,63.0,75.0,1.0,25.0,329.0,158.0,1.0,3.0,1.0,0.0,37.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0,8.0,2.0,1.0,66.7,Miguel Gutiérrez,18.5,6.574271499644633
2024-03-03,Dom,La Liga,Semana 27 de partido,Visitante,D 0–1,Girona,Mallorca,Sí,Defensa,90,0,0,0,0,2.0,0.0,0,0,91.0,1.0,0.0,1.0,0.1,0.1,0.2,4.0,0.0,73.0,83.0,88.0,12.0,70.0,7.0,2.0,1.0,Informe del partido,1203.0,395.0,32.0,35.0,91.4,33.0,34.0,97.1,6.0,11.0,54.5,0.4,2.0,7.0,6.0,0.0,76.0,6.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,54.0,27.0,0.0,91.0,50.0,1.0,50.0,443.0,225.0,10.0,0.0,0.0,0.0,74.0,6.0,0,0.0,1.0,0.0,0.0,0.0,0,4.0,0.0,0.0,,Miguel Gutiérrez,18.919999999999998,6.723525230987915
2024-03-09,Sáb,La Liga,Semana 28 de partido,Local,V 2–0,Girona,Osasuna,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,69.0,2.0,1.0,0.0,0.0,0.0,0.5,4.0,1.0,47.0,59.0,79.7,4.0,46.0,3.0,1.0,0.0,Informe del partido,628.0,208.0,29.0,30.0,96.7,15.0,21.0,71.4,1.0,4.0,25.0,0.4,2.0,3.0,1.0,0.0,51.0,8.0,1.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,16.0,28.0,25.0,1.0,69.0,0.0,1.0,100.0,251.0,110.0,4.0,1.0,0.0,0.0,46.0,5.0,0,1.0,2.0,0.0,0.0,0.0,0,5.0,1.0,2.0,33.3,Miguel Gutiérrez,14.166000000000004,5.0341151385927505
2024-03-31,Dom,La Liga,Semana 30 de partido,Local,V 3–2,Girona,Betis,Sí,Defensa,90,0,0,0,0,1.0,0.0,0,0,75.0,0.0,1.0,2.0,0.1,0.1,0.0,2.0,0.0,54.0,63.0,85.7,4.0,38.0,1.0,2.0,0.0,Informe del partido,911.0,224.0,27.0,30.0,90.0,22.0,27.0,81.5,5.0,5.0,100.0,0.0,0.0,4.0,2.0,1.0,53.0,10.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,19.0,31.0,25.0,3.0,75.0,0.0,2.0,100.0,160.0,73.0,5.0,1.0,5.0,0.0,48.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,1.0,0.0,Miguel Gutiérrez,15.257,5.421819474058279
2024-04-13,Sáb,La Liga,Semana 31 de partido,Visitante,D 1–3,Girona,Atlético Madrid,Sí,Defensa,90,0,0,0,0,1.0,0.0,0,0,71.0,0.0,0.0,0.0,0.1,0.1,0.3,3.0,0.0,57.0,66.0,86.4,1.0,29.0,2.0,1.0,0.0,Informe del partido,828.0,146.0,38.0,40.0,95.0,16.0,17.0,94.1,2.0,8.0,25.0,0.4,2.0,2.0,0.0,0.0,54.0,12.0,3.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,6.0,18.0,28.0,26.0,3.0,71.0,0.0,1.0,100.0,134.0,40.0,2.0,0.0,0.0,0.0,45.0,2.0,0,2.0,1.0,0.0,0.0,1.0,0,7.0,2.0,0.0,100.0,Miguel Gutiérrez,14.164,5.033404406538734
2024-04-20,Sáb,La Liga,Semana 32 de partido,Local,V 4–1,Girona,Cádiz,Sí,Defensa,75,0,2,0,0,0.0,0.0,1,0,47.0,1.0,1.0,0.0,0.0,0.0,0.6,3.0,2.0,38.0,42.0,90.5,4.0,31.0,1.0,0.0,0.0,Informe del partido,633.0,161.0,17.0,18.0,94.4,18.0,19.0,94.7,2.0,2.0,100.0,0.3,3.0,0.0,3.0,2.0,35.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,0.0,2.0,15.0,14.0,19.0,1.0,47.0,,0.0,,94.0,32.0,1.0,0.0,1.0,2.0,33.0,5.0,0,3.0,0.0,0.0,0.0,0.0,0,4.0,1.0,0.0,100.0,Miguel Gutiérrez,15.305000000000003,5.438877043354655
2024-04-27,Sáb,La Liga,Semana 33 de partido,Visitante,V 2–0,Girona,Las Palmas,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,43.0,0.0,1.0,3.0,0.0,0.0,0.2,2.0,0.0,30.0,34.0,88.2,1.0,22.0,1.0,1.0,0.0,Informe del partido,448.0,122.0,18.0,18.0,100.0,10.0,13.0,76.9,1.0,2.0,50.0,0.1,1.0,1.0,1.0,1.0,26.0,8.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,13.0,19.0,12.0,1.0,43.0,0.0,1.0,100.0,135.0,59.0,0.0,0.0,1.0,2.0,24.0,5.0,0,1.0,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,50.0,Miguel Gutiérrez,10.352,3.678749111584932
2024-05-04,Sáb,La Liga,Semana 34 de partido,Local,V 4–2,Girona,Barcelona,Sí,Defensa,90,1,0,0,0,2.0,1.0,0,0,46.0,2.0,1.0,0.0,0.2,0.2,0.0,1.0,0.0,30.0,38.0,78.9,3.0,33.0,2.0,1.0,1.0,Informe del partido,426.0,126.0,14.0,17.0,82.4,12.0,13.0,92.3,1.0,3.0,33.3,0.0,0.0,2.0,3.0,0.0,30.0,7.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,3.0,1.0,0.0,1.0,16.0,16.0,14.0,3.0,46.0,100.0,0.0,0.0,143.0,87.0,0.0,1.0,3.0,2.0,32.0,5.0,0,1.0,2.0,1.0,0.0,1.0,0,4.0,0.0,0.0,,Miguel Gutiérrez,9.715,3.4523809523809517
2024-05-10,Vie,La Liga,Semana 35 de partido,Visitante,E 2–2,Girona,Alavés,Sí,Defensa,58,0,0,0,0,2.0,0.0,0,0,33.0,0.0,0.0,0.0,0.1,0.1,0.7,5.0,0.0,26.0,27.0,96.3,5.0,23.0,1.0,0.0,0.0,Informe del partido,438.0,109.0,12.0,13.0,92.3,12.0,12.0,100.0,2.0,2.0,100.0,0.4,3.0,6.0,1.0,1.0,26.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,8.0,15.0,10.0,3.0,33.0,,0.0,,83.0,38.0,0.0,1.0,1.0,0.0,25.0,5.0,0,0.0,2.0,1.0,0.0,0.0,0,2.0,0.0,0.0,,Miguel Gutiérrez,9.913,3.5227434257285
2024-05-14,Mar,La Liga,Semana 36 de partido,Local,D 0–1,Girona,Villarreal,Sí,Defensa,74,0,0,0,0,2.0,0.0,0,0,49.0,1.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,37.0,43.0,86.0,6.0,22.0,1.0,0.0,0.0,Informe del partido,501.0,92.0,21.0,23.0,91.3,16.0,19.0,84.2,0.0,0.0,,0.0,1.0,3.0,1.0,0.0,36.0,7.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,21.0,20.0,3.0,49.0,,0.0,,105.0,38.0,2.0,0.0,1.0,2.0,34.0,7.0,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0,Miguel Gutiérrez,8.959999999999999,3.184079601990049
2024-05-24,Vie,La Liga,Semana 38 de partido,Local,V 7–0,Girona,Granada,Sí,Defensa,64,0,1,0,0,0.0,0.0,0,0,48.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,2.0,39.0,44.0,88.6,4.0,24.0,0.0,2.0,1.0,Informe del partido,623.0,132.0,21.0,21.0,100.0,14.0,17.0,82.4,3.0,4.0,75.0,0.4,1.0,2.0,1.0,0.0,37.0,7.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.0,16.0,19.0,14.0,2.0,48.0,50.0,1.0,50.0,115.0,22.0,1.0,0.0,2.0,0.0,33.0,11.0,0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.0,1.0,0.0,Miguel Gutiérrez,10.146,3.6055437100213217
2023-08-25,Vie,La Liga,Semana 3 de partido,Visitante,E 0–0,Real Sociedad,Las Palmas,Sí*,Mediocampista,90,0,0,0,0,1.0,0.0,0,0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,44.0,72.7,3.0,30.0,1.0,3.0,2.0,Informe del partido,436.0,149.0,20.0,24.0,83.3,7.0,11.0,63.6,3.0,4.0,75.0,0.0,0.0,4.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,4.0,5.0,40.0,6.0,2.0,51.0,66.7,1.0,33.3,125.0,40.0,1.0,0.0,2.0,1.0,38.0,3.0,0,5.0,3.0,0.0,0.0,0.0,0,9.0,7.0,3.0,70.0,Mikel Merino,19.201,4.8159016804615
2023-09-02,Sáb,La Liga,Semana 4 de partido,Local,V 5–3,Real Sociedad,Granada,Sí,Mediocampista,82,0,0,0,0,1.0,0.0,0,0,60.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,40.0,50.0,80.0,6.0,44.0,1.0,3.0,2.0,Informe del partido,552.0,132.0,22.0,27.0,81.5,13.0,16.0,81.3,2.0,2.0,100.0,0.0,1.0,5.0,1.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,36.0,19.0,1.0,60.0,66.7,1.0,33.3,196.0,68.0,0.0,0.0,1.0,1.0,45.0,6.0,0,4.0,4.0,0.0,0.0,0.0,0,6.0,2.0,4.0,33.3,Mikel Merino,23.466,5.8856282919488345
2023-09-17,Dom,La Liga,Semana 5 de partido,Visitante,D 1–2,Real Sociedad,Real Madrid,Sí,Mediocampista,90,0,0,0,0,2.0,1.0,1,0,54.0,3.0,2.0,0.0,0.2,0.2,0.0,0.0,0.0,39.0,42.0,92.9,1.0,39.0,1.0,3.0,1.0,Informe del partido,581.0,100.0,26.0,28.0,92.9,10.0,11.0,90.9,3.0,3.0,100.0,0.0,0.0,3.0,0.0,0.0,41.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0,75.0,1.0,0.0,5.0,4.0,0.0,5.0,17.0,28.0,10.0,2.0,54.0,33.3,2.0,66.7,137.0,76.0,3.0,1.0,0.0,4.0,41.0,2.0,0,2.0,1.0,1.0,0.0,0.0,0,8.0,0.0,2.0,0.0,Mikel Merino,22.09700000000001,5.542262352646103
2023-09-20,Mié,Champions Lg,Etapa de grupo,Local,E 1–1,es Real Sociedad,it Inter,Sí,Mediocampista,90,0,0,0,0,2.0,0.0,1,0,59.0,2.0,1.0,2.0,0.2,0.2,0.3,5.0,0.0,34.0,46.0,73.9,6.0,32.0,2.0,0.0,0.0,Informe del partido,516.0,150.0,21.0,26.0,80.8,10.0,14.0,71.4,3.0,5.0,60.0,0.0,2.0,3.0,1.0,0.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,14.0,25.0,20.0,6.0,59.0,,0.0,,132.0,67.0,1.0,0.0,2.0,2.0,41.0,5.0,0,4.0,2.0,0.0,0.0,0.0,0,8.0,8.0,6.0,57.1,Mikel Merino,22.969000000000005,5.760973162779034
2023-09-24,Dom,La Liga,Semana 6 de partido,Local,V 4–3,Real Sociedad,Getafe,No,Mediocampista,33,0,1,0,0,0.0,0.0,0,0,25.0,1.0,1.0,0.0,0.0,0.0,0.4,2.0,2.0,18.0,22.0,81.8,2.0,16.0,0.0,0.0,0.0,Informe del partido,216.0,49.0,11.0,13.0,84.6,7.0,7.0,100.0,0.0,1.0,0.0,0.3,1.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,12.0,10.0,2.0,25.0,,0.0,,72.0,32.0,1.0,0.0,0.0,0.0,22.0,3.0,0,1.0,5.0,0.0,0.0,0.0,0,1.0,3.0,2.0,60.0,Mikel Merino,13.884000000000002,3.482317531978932
2023-09-27,Mié,La Liga,Semana 7 de partido,Visitante,V 1–0,Real Sociedad,Valencia,Sí,Mediocampista,90,0,0,0,0,1.0,0.0,1,0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,54.0,77.8,5.0,39.0,1.0,3.0,1.0,Informe del partido,638.0,214.0,25.0,27.0,92.6,13.0,18.0,72.2,3.0,5.0,60.0,0.0,0.0,3.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,12.0,42.0,14.0,1.0,67.0,33.3,1.0,33.3,160.0,57.0,1.0,0.0,5.0,3.0,50.0,3.0,0,4.0,2.0,0.0,0.0,0.0,0,9.0,6.0,4.0,60.0,Mikel Merino,21.433999999999997,5.375971908703285
2023-09-30,Sáb,La Liga,Semana 8 de partido,Local,V 3–0,Real Sociedad,Athletic Club,Sí*,Mediocampista,80,0,0,0,0,0.0,0.0,1,0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,27.0,43.0,62.8,0.0,34.0,1.0,2.0,2.0,Informe del partido,317.0,90.0,14.0,18.0,77.8,7.0,14.0,50.0,1.0,1.0,100.0,0.0,0.0,4.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,11.0,33.0,9.0,2.0,53.0,100.0,0.0,0.0,88.0,33.0,1.0,1.0,3.0,3.0,41.0,5.0,0,3.0,3.0,0.0,0.0,0.0,0,6.0,11.0,2.0,84.6,Mikel Merino,18.605999999999998,4.666666666666667
